ob,R1,D1,R2,D2,R3,D3,R4,D4,R5,D5,R6,D6,R7,Label
MOVE PLACE_2_0 PLACE_2_1,0.33,0.25,0.31,0.29,0.28,0.26,9.0,10.0,0.38,0.44,0.5,0.5,2.0,N
MOVE PLACE_2_1 PLACE_2_2,0.35,0.31,0.5,0.37,0.33,0.26,9.0,10.0,0.38,0.44,0.5,0.5,2.0,N
MOVE PLACE_2_2 PLACE_1_2,0.25,0.23,0.39,0.29,0.38,0.31,9.0,10.0,0.38,0.44,0.39,0.4,2.0,N
UNLOCK PLACE_1_2 PLACE_1_1 KEY_1 SHAPE_1,0.3,0.17,0.3,0.25,0.36,0.29,10.0,11.0,0.33,0.4,0.4,0.45,2.0,N
MOVE PLACE_1_2 PLACE_1_3,0.29,0.21,0.3,0.29,0.4,0.33,10.0,11.0,0.33,0.4,0.4,0.45,1.0,Y
MOVE PLACE_1_3 PLACE_0_3,0.14,0.21,0.27,0.29,0.31,0.38,10.0,11.0,0.45,0.3,0.5,0.36,2.0,N
PICKUP PLACE_0_0 KEY_0,0.33,0.25,0.31,0.29,0.36,0.41,7.0,6.0,0.08,0.0,0.21,0.0,2.0,N
MOVE PLACE_0_0 PLACE_1_0,0.58,0.3,0.66,0.29,0.29,0.33,8.0,8.0,0.07,0.21,0.19,0.31,2.0,N
MOVE PLACE_1_0 PLACE_2_0,0.36,0.5,0.45,0.53,0.36,0.27,8.0,9.0,0.14,0.19,0.25,0.28,2.0,N
MOVE PLACE_2_0 PLACE_2_1,0.36,0.33,0.54,0.53,0.37,0.33,8.0,9.0,0.29,0.25,0.44,0.33,2.0,N
MOVE PLACE_2_1 PLACE_2_2,0.36,0.38,0.57,0.53,0.37,0.34,8.0,9.0,0.29,0.38,0.44,0.5,2.0,N
MOVE PLACE_2_2 PLACE_2_3,0.22,0.18,0.31,0.29,0.37,0.34,8.0,9.0,0.07,0.38,0.25,0.44,2.0,N
MOVE PLACE_2_3 PLACE_1_3,0.33,0.18,0.4,0.38,0.46,0.38,8.0,9.0,0.14,0.25,0.25,0.33,1.0,Y
MOVE PLACE_1_3 PLACE_0_3,0.15,0.24,0.35,0.38,0.36,0.43,8.0,9.0,0.33,0.12,0.4,0.22,2.0,N
PICKUP PLACE_0_0 KEY_1,0.75,0.79,0.79,0.74,0.36,0.4,7.0,7.0,0.08,0.0,0.21,0.07,2.0,N
PICKUP PLACE_0_0 KEY_0,0.86,0.25,0.82,0.29,0.27,0.41,8.0,7.0,0.21,0.0,0.31,0.14,2.0,N
UNLOCK PLACE_0_0 PLACE_0_1 KEY_0 SHAPE_0,0.78,0.32,0.68,0.31,0.32,0.41,8.0,7.0,0.14,0.0,0.31,0.07,2.0,N
MOVE PLACE_0_0 PLACE_1_0,0.64,0.7,0.61,0.64,0.3,0.3,9.0,9.0,0.25,0.25,0.33,0.39,2.0,N
UNLOCK PLACE_1_0 PLACE_1_1 KEY_1 SHAPE_1,0.4,0.67,0.35,0.58,0.34,0.32,9.0,10.0,0.31,0.33,0.44,0.45,2.0,N
MOVE PLACE_1_0 PLACE_0_0,0.52,0.17,0.56,0.24,0.29,0.32,11.0,10.0,0.4,0.17,0.5,0.3,2.0,N
MOVE PLACE_0_0 PLACE_0_1,0.15,0.23,0.22,0.26,0.29,0.4,11.0,10.0,0.45,0.22,0.55,0.35,2.0,N
MOVE PLACE_0_1 PLACE_0_2,0.27,0.15,0.22,0.26,0.29,0.4,11.0,10.0,0.4,0.28,0.45,0.4,2.0,N
MOVE PLACE_0_2 PLACE_0_3,0.28,0.3,0.25,0.26,0.35,0.4,11.0,10.0,0.35,0.11,0.45,0.2,2.0,N
PICKUP PLACE_0_0 KEY_0,0.33,0.25,0.31,0.29,0.36,0.41,7.0,6.0,0.08,0.0,0.21,0.0,2.0,N
UNLOCK PLACE_0_0 PLACE_0_1 KEY_0 SHAPE_0,0.4,0.25,0.29,0.33,0.4,0.45,7.0,6.0,0.0,0.0,0.21,0.0,2.0,N
PICKUP PLACE_0_0 KEY_1,0.78,0.32,0.68,0.31,0.32,0.41,8.0,7.0,0.14,0.0,0.31,0.07,2.0,N
MOVE PLACE_0_0 PLACE_1_0,0.64,0.7,0.61,0.64,0.3,0.3,9.0,9.0,0.25,0.25,0.33,0.39,2.0,N
UNLOCK PLACE_1_0 PLACE_1_1 KEY_1 SHAPE_1,0.4,0.67,0.35,0.58,0.34,0.32,9.0,10.0,0.31,0.33,0.44,0.45,2.0,N
MOVE PLACE_1_0 PLACE_2_0,0.45,0.59,0.46,0.54,0.18,0.17,11.0,12.0,0.4,0.41,0.5,0.5,2.0,N
MOVE PLACE_2_0 PLACE_3_0,0.47,0.53,0.42,0.47,0.15,0.14,13.0,14.0,0.54,0.54,0.58,0.57,2.0,N
MOVE PLACE_3_0 PLACE_3_1,0.55,0.52,0.52,0.52,0.21,0.2,14.0,15.0,0.58,0.57,0.61,0.6,2.0,N
UNLOCK PLACE_3_1 PLACE_3_2 KEY_1 SHAPE_1,0.38,0.4,0.34,0.39,0.24,0.22,14.0,15.0,0.54,0.54,0.61,0.6,2.0,N
MOVE PLACE_3_1 PLACE_3_2,0.12,0.12,0.14,0.17,0.24,0.23,14.0,15.0,0.58,0.57,0.64,0.63,2.0,N
MOVE PLACE_3_2 PLACE_3_3,0.12,0.12,0.14,0.14,0.24,0.23,14.0,15.0,0.54,0.68,0.57,0.73,2.0,N
MOVE PLACE_3_3 PLACE_2_3,0.24,0.12,0.14,0.14,0.24,0.22,14.0,15.0,0.5,0.57,0.57,0.6,2.0,N
MOVE PLACE_2_3 PLACE_1_3,0.22,0.12,0.2,0.19,0.32,0.3,14.0,15.0,0.54,0.57,0.57,0.6,1.0,Y
MOVE PLACE_1_3 PLACE_0_3,0.11,0.2,0.19,0.19,0.29,0.3,14.0,15.0,0.57,0.43,0.62,0.47,2.0,N
PICKUP PLACE_0_0 KEY_1,0.75,0.79,0.79,0.74,0.36,0.4,7.0,7.0,0.08,0.0,0.21,0.07,2.0,N
MOVE PLACE_0_0 PLACE_1_0,0.71,0.69,0.7,0.74,0.36,0.33,7.0,8.0,0.08,0.21,0.14,0.19,2.0,N
UNLOCK PLACE_1_0 PLACE_1_1 KEY_1 SHAPE_1,0.4,0.5,0.31,0.58,0.41,0.38,7.0,8.0,0.08,0.14,0.21,0.25,2.0,N
MOVE PLACE_1_0 PLACE_0_0,0.33,0.31,0.3,0.33,0.33,0.28,9.0,10.0,0.25,0.28,0.33,0.35,2.0,N
PICKUP PLACE_0_0 KEY_0,0.31,0.31,0.29,0.33,0.27,0.31,10.0,10.0,0.39,0.39,0.5,0.5,2.0,N
UNLOCK PLACE_0_0 PLACE_0_1 KEY_0 SHAPE_0,0.52,0.17,0.56,0.24,0.29,0.32,11.0,10.0,0.4,0.17,0.5,0.3,2.0,N
MOVE PLACE_0_0 PLACE_0_1,0.15,0.23,0.22,0.26,0.29,0.4,11.0,10.0,0.45,0.22,0.55,0.35,2.0,N
MOVE PLACE_0_1 PLACE_0_2,0.27,0.15,0.22,0.26,0.29,0.4,11.0,10.0,0.4,0.28,0.45,0.4,2.0,N
MOVE PLACE_0_2 PLACE_0_3,0.28,0.3,0.25,0.26,0.35,0.4,11.0,10.0,0.35,0.11,0.45,0.2,2.0,N
PICKUP PLACE_0_0 KEY_0,0.33,0.25,0.31,0.29,0.36,0.41,7.0,6.0,0.08,0.0,0.21,0.0,2.0,N
PICKUP PLACE_0_0 KEY_1,0.86,0.25,0.82,0.29,0.27,0.41,8.0,7.0,0.21,0.0,0.31,0.14,2.0,N
UNLOCK PLACE_0_0 PLACE_0_1 KEY_0 SHAPE_0,0.78,0.32,0.68,0.31,0.32,0.41,8.0,7.0,0.14,0.0,0.31,0.07,2.0,N
MOVE PLACE_0_0 PLACE_1_0,0.64,0.7,0.61,0.64,0.3,0.3,9.0,9.0,0.25,0.25,0.33,0.39,2.0,N
UNLOCK PLACE_1_0 PLACE_1_1 KEY_1 SHAPE_1,0.4,0.67,0.35,0.58,0.34,0.32,9.0,10.0,0.31,0.33,0.44,0.45,2.0,N
MOVE PLACE_1_0 PLACE_2_0,0.45,0.59,0.46,0.54,0.18,0.17,11.0,12.0,0.4,0.41,0.5,0.5,2.0,N
MOVE PLACE_2_0 PLACE_3_0,0.47,0.53,0.42,0.47,0.15,0.14,13.0,14.0,0.54,0.54,0.58,0.57,2.0,N
MOVE PLACE_3_0 PLACE_3_1,0.55,0.52,0.52,0.52,0.21,0.2,14.0,15.0,0.58,0.57,0.61,0.6,2.0,N
UNLOCK PLACE_3_1 PLACE_3_2 KEY_1 SHAPE_1,0.38,0.4,0.34,0.39,0.24,0.22,14.0,15.0,0.54,0.54,0.61,0.6,2.0,N
MOVE PLACE_3_1 PLACE_3_2,0.12,0.12,0.14,0.17,0.24,0.23,14.0,15.0,0.58,0.57,0.64,0.63,2.0,N
MOVE PLACE_3_2 PLACE_3_3,0.12,0.12,0.14,0.14,0.24,0.23,14.0,15.0,0.54,0.68,0.57,0.73,2.0,N
MOVE PLACE_3_3 PLACE_2_3,0.24,0.12,0.14,0.14,0.24,0.22,14.0,15.0,0.5,0.57,0.57,0.6,2.0,N
MOVE PLACE_2_3 PLACE_1_3,0.22,0.12,0.2,0.19,0.32,0.3,14.0,15.0,0.54,0.57,0.57,0.6,1.0,Y
MOVE PLACE_1_3 PLACE_0_3,0.11,0.2,0.19,0.19,0.29,0.3,14.0,15.0,0.57,0.43,0.62,0.47,2.0,N
PICKUP PLACE_0_0 KEY_1,0.75,0.79,0.79,0.74,0.36,0.4,7.0,7.0,0.08,0.0,0.21,0.07,2.0,N
MOVE PLACE_0_0 PLACE_1_0,0.71,0.69,0.7,0.74,0.36,0.33,7.0,8.0,0.08,0.21,0.14,0.19,2.0,N
MOVE PLACE_1_0 PLACE_2_0,0.4,0.36,0.57,0.53,0.31,0.28,8.0,9.0,0.21,0.38,0.25,0.39,2.0,N
MOVE PLACE_2_0 PLACE_2_1,0.36,0.27,0.36,0.33,0.31,0.28,8.0,9.0,0.29,0.25,0.44,0.33,2.0,N
MOVE PLACE_2_1 PLACE_2_2,0.38,0.33,0.57,0.5,0.36,0.28,8.0,9.0,0.29,0.38,0.44,0.5,2.0,N
MOVE PLACE_2_2 PLACE_2_3,0.33,0.18,0.31,0.29,0.37,0.34,8.0,9.0,0.21,0.38,0.31,0.33,2.0,N
MOVE PLACE_2_3 PLACE_1_3,0.27,0.22,0.4,0.38,0.42,0.39,8.0,9.0,0.14,0.25,0.25,0.33,1.0,Y
MOVE PLACE_1_3 PLACE_0_3,0.17,0.22,0.35,0.38,0.36,0.43,8.0,9.0,0.33,0.0,0.4,0.11,2.0,N
PICKUP PLACE_0_0 KEY_1,0.75,0.79,0.79,0.74,0.36,0.4,7.0,7.0,0.08,0.0,0.21,0.07,2.0,N
PICKUP PLACE_0_0 KEY_0,0.86,0.25,0.82,0.29,0.27,0.41,8.0,7.0,0.21,0.0,0.31,0.14,2.0,N
UNLOCK PLACE_0_0 PLACE_0_1 KEY_0 SHAPE_0,0.78,0.32,0.68,0.31,0.32,0.41,8.0,7.0,0.14,0.0,0.31,0.07,2.0,N
MOVE PLACE_0_0 PLACE_1_0,0.64,0.7,0.61,0.64,0.3,0.3,9.0,9.0,0.25,0.25,0.33,0.39,2.0,N
MOVE PLACE_1_0 PLACE_2_0,0.33,0.65,0.42,0.62,0.26,0.18,10.0,11.0,0.44,0.45,0.5,0.5,2.0,N
MOVE PLACE_2_0 PLACE_3_0,0.37,0.63,0.35,0.54,0.19,0.15,12.0,13.0,0.5,0.5,0.54,0.54,2.0,N
MOVE PLACE_3_0 PLACE_3_1,0.58,0.55,0.57,0.55,0.22,0.21,13.0,14.0,0.46,0.54,0.5,0.57,2.0,N
UNLOCK PLACE_3_1 PLACE_3_2 KEY_1 SHAPE_1,0.26,0.27,0.27,0.26,0.25,0.24,13.0,14.0,0.5,0.5,0.58,0.57,2.0,N
MOVE PLACE_3_1 PLACE_3_2,0.13,0.12,0.16,0.19,0.25,0.24,13.0,14.0,0.54,0.54,0.62,0.61,2.0,N
MOVE PLACE_3_2 PLACE_3_3,0.13,0.12,0.16,0.15,0.25,0.24,13.0,14.0,0.54,0.65,0.58,0.71,2.0,N
MOVE PLACE_3_3 PLACE_2_3,0.25,0.12,0.16,0.15,0.25,0.24,13.0,14.0,0.54,0.62,0.58,0.61,2.0,N
MOVE PLACE_2_3 PLACE_1_3,0.24,0.18,0.22,0.21,0.29,0.28,13.0,14.0,0.5,0.54,0.54,0.57,1.0,Y
MOVE PLACE_1_3 PLACE_0_3,0.12,0.17,0.21,0.21,0.26,0.32,13.0,14.0,0.57,0.46,0.6,0.5,2.0,N
MOVE PLACE_0_0 PLACE_1_0,0.55,0.77,0.69,0.9,0.37,0.27,7.0,8.0,0.0,0.21,0.07,0.31,2.0,N
MOVE PLACE_1_0 PLACE_2_0,0.4,0.4,0.53,0.62,0.4,0.35,7.0,8.0,0.0,0.07,0.14,0.19,2.0,N
MOVE PLACE_2_0 PLACE_2_1,0.4,0.36,0.63,0.49,0.41,0.37,7.0,8.0,0.17,0.14,0.36,0.25,2.0,N
MOVE PLACE_2_1 PLACE_2_2,0.4,0.38,0.67,0.62,0.41,0.37,7.0,8.0,0.17,0.29,0.36,0.44,2.0,N
MOVE PLACE_2_2 PLACE_1_2,0.36,0.21,0.46,0.43,0.5,0.46,7.0,8.0,0.0,0.14,0.14,0.25,2.0,N
MOVE PLACE_1_2 PLACE_1_3,0.36,0.22,0.46,0.43,0.5,0.46,7.0,8.0,0.0,0.14,0.14,0.25,1.0,Y
MOVE PLACE_1_3 PLACE_0_3,0.17,0.26,0.4,0.43,0.43,0.46,7.0,8.0,0.25,0.0,0.33,0.0,2.0,N
PICKUP PLACE_0_0 KEY_0,0.33,0.25,0.31,0.29,0.36,0.41,7.0,6.0,0.08,0.0,0.21,0.0,2.0,N
UNLOCK PLACE_0_0 PLACE_0_1 KEY_0 SHAPE_0,0.4,0.25,0.29,0.33,0.4,0.45,7.0,6.0,0.0,0.0,0.21,0.0,2.0,N
PICKUP PLACE_0_0 KEY_1,0.78,0.32,0.68,0.31,0.32,0.41,8.0,7.0,0.14,0.0,0.31,0.07,2.0,N
MOVE PLACE_0_0 PLACE_1_0,0.64,0.7,0.61,0.64,0.3,0.3,9.0,9.0,0.25,0.25,0.33,0.39,2.0,N
UNLOCK PLACE_1_0 PLACE_1_1 KEY_1 SHAPE_1,0.4,0.67,0.35,0.58,0.34,0.32,9.0,10.0,0.31,0.33,0.44,0.45,2.0,N
MOVE PLACE_1_0 PLACE_2_0,0.45,0.59,0.46,0.54,0.18,0.17,11.0,12.0,0.4,0.41,0.5,0.5,2.0,N
MOVE PLACE_2_0 PLACE_2_1,0.29,0.3,0.28,0.35,0.29,0.27,11.0,12.0,0.45,0.45,0.55,0.54,2.0,N
MOVE PLACE_2_1 PLACE_2_2,0.31,0.29,0.36,0.35,0.29,0.27,11.0,12.0,0.5,0.5,0.59,0.58,2.0,N
MOVE PLACE_2_2 PLACE_2_3,0.22,0.14,0.19,0.18,0.29,0.27,11.0,12.0,0.45,0.55,0.5,0.5,2.0,N
MOVE PLACE_2_3 PLACE_3_3,0.13,0.12,0.17,0.17,0.25,0.24,13.0,14.0,0.58,0.65,0.54,0.68,2.0,N
UNLOCK PLACE_3_3 PLACE_3_2 KEY_1 SHAPE_1,0.12,0.12,0.15,0.15,0.24,0.23,14.0,15.0,0.54,0.68,0.57,0.73,2.0,N
MOVE PLACE_3_3 PLACE_2_3,0.12,0.12,0.15,0.15,0.24,0.22,14.0,15.0,0.5,0.57,0.57,0.6,2.0,N
MOVE PLACE_2_3 PLACE_1_3,0.18,0.12,0.21,0.21,0.32,0.3,14.0,15.0,0.54,0.57,0.57,0.6,1.0,Y
MOVE PLACE_1_3 PLACE_0_3,0.11,0.2,0.2,0.21,0.29,0.3,14.0,15.0,0.57,0.43,0.62,0.47,2.0,N
PICKUP PLACE_0_0 KEY_0,0.33,0.25,0.31,0.29,0.36,0.41,7.0,6.0,0.08,0.0,0.21,0.0,2.0,N
MOVE PLACE_0_0 PLACE_1_0,0.58,0.3,0.66,0.29,0.29,0.33,8.0,8.0,0.07,0.21,0.19,0.31,2.0,N
MOVE PLACE_1_0 PLACE_2_0,0.36,0.5,0.45,0.53,0.36,0.27,8.0,9.0,0.14,0.19,0.25,0.28,2.0,N
MOVE PLACE_2_0 PLACE_2_1,0.36,0.33,0.54,0.53,0.37,0.33,8.0,9.0,0.29,0.25,0.44,0.33,2.0,N
MOVE PLACE_2_1 PLACE_2_2,0.36,0.38,0.57,0.53,0.37,0.34,8.0,9.0,0.29,0.38,0.44,0.5,2.0,N
MOVE PLACE_2_2 PLACE_1_2,0.33,0.25,0.4,0.38,0.46,0.38,8.0,9.0,0.14,0.25,0.25,0.33,2.0,N
MOVE PLACE_1_2 PLACE_1_3,0.33,0.25,0.4,0.38,0.46,0.38,8.0,9.0,0.14,0.25,0.25,0.33,1.0,Y
MOVE PLACE_1_3 PLACE_0_3,0.16,0.25,0.35,0.38,0.36,0.43,8.0,9.0,0.33,0.12,0.4,0.22,2.0,N
PICKUP PLACE_0_0 KEY_1,0.75,0.79,0.79,0.74,0.36,0.4,7.0,7.0,0.08,0.0,0.21,0.07,2.0,N
PICKUP PLACE_0_0 KEY_0,0.86,0.25,0.82,0.29,0.27,0.41,8.0,7.0,0.21,0.0,0.31,0.14,2.0,N
UNLOCK PLACE_0_0 PLACE_0_1 KEY_0 SHAPE_0,0.78,0.32,0.68,0.31,0.32,0.41,8.0,7.0,0.14,0.0,0.31,0.07,2.0,N
MOVE PLACE_0_0 PLACE_1_0,0.64,0.7,0.61,0.64,0.3,0.3,9.0,9.0,0.25,0.25,0.33,0.39,2.0,N
MOVE PLACE_1_0 PLACE_2_0,0.33,0.65,0.42,0.62,0.26,0.18,10.0,11.0,0.44,0.45,0.5,0.5,2.0,N
MOVE PLACE_2_0 PLACE_2_1,0.31,0.26,0.26,0.27,0.26,0.24,10.0,11.0,0.39,0.4,0.5,0.5,2.0,N
MOVE PLACE_2_1 PLACE_2_2,0.32,0.29,0.42,0.31,0.31,0.24,10.0,11.0,0.44,0.45,0.55,0.55,2.0,N
MOVE PLACE_2_2 PLACE_2_3,0.28,0.15,0.22,0.21,0.31,0.29,10.0,11.0,0.39,0.5,0.45,0.5,2.0,N
MOVE PLACE_2_3 PLACE_3_3,0.14,0.13,0.2,0.19,0.27,0.25,12.0,13.0,0.59,0.62,0.58,0.58,2.0,N
UNLOCK PLACE_3_3 PLACE_3_2 KEY_1 SHAPE_1,0.13,0.12,0.17,0.17,0.25,0.24,13.0,14.0,0.54,0.65,0.58,0.71,2.0,N
MOVE PLACE_3_3 PLACE_2_3,0.14,0.12,0.17,0.17,0.25,0.24,13.0,14.0,0.54,0.62,0.58,0.61,2.0,N
MOVE PLACE_2_3 PLACE_1_3,0.14,0.12,0.24,0.23,0.29,0.28,13.0,14.0,0.5,0.54,0.54,0.57,1.0,Y
MOVE PLACE_1_3 PLACE_0_3,0.11,0.17,0.22,0.23,0.26,0.32,13.0,14.0,0.57,0.46,0.6,0.5,2.0,N
PICKUP PLACE_0_0 KEY_0,0.33,0.25,0.31,0.29,0.36,0.41,7.0,6.0,0.08,0.0,0.21,0.0,2.0,N
UNLOCK PLACE_0_0 PLACE_0_1 KEY_0 SHAPE_0,0.4,0.25,0.29,0.33,0.4,0.45,7.0,6.0,0.0,0.0,0.21,0.0,2.0,N
PICKUP PLACE_0_0 KEY_1,0.78,0.32,0.68,0.31,0.32,0.41,8.0,7.0,0.14,0.0,0.31,0.07,2.0,N
MOVE PLACE_0_0 PLACE_1_0,0.64,0.7,0.61,0.64,0.3,0.3,9.0,9.0,0.25,0.25,0.33,0.39,2.0,N
MOVE PLACE_1_0 PLACE_2_0,0.33,0.65,0.42,0.62,0.26,0.18,10.0,11.0,0.44,0.45,0.5,0.5,2.0,N
MOVE PLACE_2_0 PLACE_2_1,0.31,0.26,0.26,0.27,0.26,0.24,10.0,11.0,0.39,0.4,0.5,0.5,2.0,N
MOVE PLACE_2_1 PLACE_2_2,0.32,0.29,0.42,0.31,0.31,0.24,10.0,11.0,0.44,0.45,0.55,0.55,2.0,N
MOVE PLACE_2_2 PLACE_2_3,0.28,0.15,0.22,0.21,0.31,0.29,10.0,11.0,0.39,0.5,0.45,0.5,2.0,N
MOVE PLACE_2_3 PLACE_3_3,0.14,0.13,0.2,0.19,0.27,0.25,12.0,13.0,0.59,0.62,0.58,0.58,2.0,N
UNLOCK PLACE_3_3 PLACE_3_2 KEY_1 SHAPE_1,0.13,0.12,0.17,0.17,0.25,0.24,13.0,14.0,0.54,0.65,0.58,0.71,2.0,N
MOVE PLACE_3_3 PLACE_2_3,0.14,0.12,0.17,0.17,0.25,0.24,13.0,14.0,0.54,0.62,0.58,0.61,2.0,N
MOVE PLACE_2_3 PLACE_1_3,0.14,0.12,0.24,0.23,0.29,0.28,13.0,14.0,0.5,0.54,0.54,0.57,1.0,Y
MOVE PLACE_1_3 PLACE_0_3,0.11,0.17,0.22,0.23,0.26,0.32,13.0,14.0,0.57,0.46,0.6,0.5,2.0,N
PICKUP PLACE_0_0 KEY_1,0.75,0.79,0.79,0.74,0.36,0.4,7.0,7.0,0.08,0.0,0.21,0.07,2.0,N
MOVE PLACE_0_0 PLACE_1_0,0.71,0.69,0.7,0.74,0.36,0.33,7.0,8.0,0.08,0.21,0.14,0.19,2.0,N
MOVE PLACE_1_0 PLACE_2_0,0.4,0.36,0.57,0.53,0.31,0.28,8.0,9.0,0.21,0.38,0.25,0.39,2.0,N
MOVE PLACE_2_0 PLACE_2_1,0.36,0.27,0.36,0.33,0.31,0.28,8.0,9.0,0.29,0.25,0.44,0.33,2.0,N
MOVE PLACE_2_1 PLACE_2_2,0.38,0.33,0.57,0.5,0.36,0.28,8.0,9.0,0.29,0.38,0.44,0.5,2.0,N
MOVE PLACE_2_2 PLACE_1_2,0.27,0.19,0.44,0.33,0.42,0.34,8.0,9.0,0.29,0.38,0.31,0.33,2.0,N
MOVE PLACE_1_2 PLACE_1_3,0.27,0.18,0.4,0.38,0.42,0.39,8.0,9.0,0.14,0.25,0.25,0.33,1.0,Y
MOVE PLACE_1_3 PLACE_0_3,0.15,0.17,0.35,0.38,0.36,0.43,8.0,9.0,0.33,0.0,0.4,0.11,2.0,N
PICKUP PLACE_0_0 KEY_1,0.75,0.79,0.79,0.74,0.36,0.4,7.0,7.0,0.08,0.0,0.21,0.07,2.0,N
MOVE PLACE_0_0 PLACE_1_0,0.71,0.69,0.7,0.74,0.36,0.33,7.0,8.0,0.08,0.21,0.14,0.19,2.0,N
UNLOCK PLACE_1_0 PLACE_1_1 KEY_1 SHAPE_1,0.4,0.5,0.31,0.58,0.41,0.38,7.0,8.0,0.08,0.14,0.21,0.25,2.0,N
MOVE PLACE_1_0 PLACE_2_0,0.52,0.57,0.58,0.55,0.21,0.2,9.0,10.0,0.25,0.33,0.39,0.4,2.0,N
MOVE PLACE_2_0 PLACE_2_1,0.33,0.31,0.37,0.35,0.33,0.31,9.0,10.0,0.38,0.33,0.5,0.4,2.0,N
MOVE PLACE_2_1 PLACE_2_2,0.36,0.33,0.47,0.44,0.34,0.31,9.0,10.0,0.38,0.44,0.5,0.55,2.0,N
MOVE PLACE_2_2 PLACE_2_3,0.26,0.17,0.25,0.24,0.34,0.31,9.0,10.0,0.31,0.44,0.39,0.4,2.0,N
MOVE PLACE_2_3 PLACE_1_3,0.31,0.17,0.33,0.32,0.43,0.4,9.0,10.0,0.25,0.33,0.33,0.4,1.0,Y
MOVE PLACE_1_3 PLACE_0_3,0.15,0.15,0.3,0.32,0.38,0.4,9.0,10.0,0.4,0.11,0.45,0.2,2.0,N
MOVE PLACE_0_0 PLACE_1_0,0.55,0.77,0.69,0.9,0.37,0.27,7.0,8.0,0.0,0.21,0.07,0.31,2.0,N
MOVE PLACE_1_0 PLACE_2_0,0.4,0.4,0.53,0.62,0.4,0.35,7.0,8.0,0.0,0.07,0.14,0.19,2.0,N
MOVE PLACE_2_0 PLACE_2_1,0.4,0.36,0.63,0.49,0.41,0.37,7.0,8.0,0.17,0.14,0.36,0.25,2.0,N
MOVE PLACE_2_1 PLACE_2_2,0.4,0.38,0.67,0.62,0.41,0.37,7.0,8.0,0.17,0.29,0.36,0.44,2.0,N
MOVE PLACE_2_2 PLACE_2_3,0.24,0.2,0.36,0.33,0.4,0.37,7.0,8.0,0.0,0.07,0.14,0.25,2.0,N
MOVE PLACE_2_3 PLACE_1_3,0.31,0.2,0.46,0.43,0.5,0.46,7.0,8.0,0.0,0.14,0.14,0.25,1.0,Y
MOVE PLACE_1_3 PLACE_0_3,0.17,0.18,0.4,0.43,0.43,0.46,7.0,8.0,0.25,0.0,0.33,0.0,2.0,N
PICKUP PLACE_0_0 KEY_1,0.75,0.79,0.79,0.74,0.36,0.4,7.0,7.0,0.08,0.0,0.21,0.07,2.0,N
PICKUP PLACE_0_0 KEY_0,0.86,0.25,0.82,0.29,0.27,0.41,8.0,7.0,0.21,0.0,0.31,0.14,2.0,N
MOVE PLACE_0_0 PLACE_1_0,0.69,0.64,0.7,0.67,0.33,0.26,8.0,9.0,0.14,0.38,0.25,0.39,2.0,N
MOVE PLACE_1_0 PLACE_2_0,0.36,0.35,0.5,0.47,0.28,0.23,9.0,10.0,0.38,0.39,0.44,0.45,2.0,N
MOVE PLACE_2_0 PLACE_2_1,0.33,0.25,0.31,0.29,0.28,0.26,9.0,10.0,0.38,0.44,0.5,0.5,2.0,N
MOVE PLACE_2_1 PLACE_2_2,0.35,0.31,0.5,0.37,0.33,0.26,9.0,10.0,0.38,0.44,0.5,0.5,2.0,N
MOVE PLACE_2_2 PLACE_2_3,0.3,0.17,0.27,0.25,0.34,0.31,9.0,10.0,0.31,0.44,0.39,0.45,2.0,N
MOVE PLACE_2_3 PLACE_1_3,0.29,0.23,0.35,0.33,0.38,0.36,9.0,10.0,0.25,0.33,0.33,0.35,1.0,Y
MOVE PLACE_1_3 PLACE_0_3,0.17,0.23,0.32,0.33,0.33,0.4,9.0,10.0,0.4,0.22,0.41,0.3,2.0,N
